like1,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation1_1,simulation2_1,simulation2_2,simulation2_3,simulation2_4,simulation2_5,chain
-115.87220973409308,0.32335980437977946,0.978675291227538,0.5663706258543288,13.85888248760262,15.549451487452314,0.4621075109714694,0.0,0.0,0.0,0.0,0.35546875,1.0
-172.10504406808832,0.16979336684584456,0.974243066186705,0.5693221043006725,8.906821595117682,16.864460302388977,-0.02558411617234277,0.0,0.0,0.0,0.0,0.41796875,1.0
-727.6558143405589,0.22997916619578637,0.735214589225672,0.5878941742930605,13.877197886373603,14.717978029346636,-2.174822821445818,0.0,0.0,0.0,0.25390625,0.68359375,1.0
-176.42239460665155,0.1478856732032304,0.8893461790189299,0.6429370321990325,15.120947872794062,3.1168696306728267,-0.10631167504837101,0.0,0.0,0.0,0.0,0.41796875,1.0
-836.6639943871451,0.23492817717327039,0.9705347959159899,0.618997446669903,0.35516628979844156,12.212018498457201,-2.3644449755403647,0.0,0.0,0.00390625,0.28515625,0.72265625,1.0
-386.37980554339015,0.2936934582798885,0.8107506837374879,0.5476910771941474,19.00054555130691,23.532860154043252,-1.1480837791715117,0.0,0.0,0.0,0.09765625,0.58203125,1.0
-285.12052125772504,0.2184042302261563,0.8553033040520297,0.5363842626154111,16.162426704180408,21.81086492574995,-0.807563253710266,0.0,0.0,0.0,0.01171875,0.51953125,1.0
-159.2800812354622,0.11162984447914487,0.9337297109724524,0.5749848008715222,18.37887690295357,30.21239889324721,0.05362838137630733,0.0,0.0,0.0,0.0,0.40234375,1.0
-71.27188408209354,0.2995318903696369,0.9782276056931165,0.6948717070414292,19.714139785993275,26.98111360845123,0.8464408409346413,0.0,0.0,0.0,0.0,0.28515625,1.0
-467.18190180826696,0.3270320665155375,0.7895739417705965,0.4989063564097448,20.78224063161884,13.217467002563662,-1.3136417265981433,0.0,0.0,0.0,0.14453125,0.62109375,1.0
-581.113713729006,0.35298283436170486,0.8452501807864219,0.5861965680422301,3.9662281838575315,27.010768916906507,-1.4502785137173406,0.0,0.0,0.0,0.20703125,0.66015625,1.0
-1163.31857798937,0.11000114810219429,0.7182159276617394,0.5114075252869003,10.591285020305014,18.51088019783167,-3.135787226311763,0.0,0.0,0.01171875,0.33984375,0.84765625,1.0
-665.2172811110142,0.18705659280619158,0.7438339412698984,0.5013611330717201,21.688918473385115,2.327536858279086,-1.9667083504967846,0.0,0.0,0.0,0.22265625,0.68359375,1.0
-205.75003040409004,0.3612658405370085,0.8588023215201844,0.6545500732163146,19.525449377522577,24.264059835288634,-0.21153076491983375,0.0,0.0,0.0,0.0,0.45703125,1.0
-802.8019732658139,0.30858333627152873,0.7122718479775451,0.6167116999875081,23.696787847823643,20.11154525930643,-2.1250367313162153,0.0,0.0,0.0,0.27734375,0.72265625,1.0
-204.05343620245765,0.3824139793039274,0.8778518784557647,0.6184552779330239,14.467824554813204,23.3885119328392,-0.1809023495799008,0.0,0.0,0.0,0.0,0.45703125,1.0
-156.11164110641317,0.26790735317497427,0.927095579922647,0.5683708478690189,16.445400150054752,19.95662206154212,0.11542559588269408,0.0,0.0,0.0,0.0,0.40234375,1.0
-154.478070399156,0.39271304895456194,0.9076693241098979,0.5959341571859855,15.441175028831953,5.096505660442911,0.14772177080558604,0.0,0.0,0.0,0.0,0.40234375,1.0
-443.6862333092883,0.29947315174831163,0.7840194144689155,0.6052429268893996,13.341723627765909,3.235421217897559,-1.2317823058522452,0.0,0.0,0.0,0.14453125,0.6015625,1.0
-763.9408535937994,0.1600085612961958,0.7711682519481666,0.46824056252519536,10.85698667603462,19.403443776626464,-2.406774693585754,0.0,0.0,0.0,0.25390625,0.69921875,1.0
-1738.290199443089,0.12240571652729076,0.7172865591642309,0.5012860758078674,3.854900177746089,26.837761754040876,-3.7614464657887456,0.0,0.0,0.21484375,0.41796875,0.9375,1.0
-378.6960148471182,0.19388304726195676,0.8599121268638723,0.43486393825018577,15.461505119829974,30.39643323869668,-1.1965278092331302,0.0,0.0,0.0,0.08984375,0.57421875,1.0
-293.9067730393251,0.28955492345088185,0.813410065221638,0.634885296382135,24.505307508963558,23.911112909609884,-0.8467939815028646,0.0,0.0,0.0,0.046875,0.51953125,1.0
-1839.6294309696586,0.20636082974236336,0.7708126316488888,0.47716282337590915,1.6414136329067248,22.513227171186532,-3.5849709393520697,0.0,0.0,0.23828125,0.44140625,0.9453125,1.0
-62.5228053091581,0.390680621022536,0.9641385409184937,0.6926533994046504,27.68954713642453,11.154848438976831,0.9395068121355236,0.0,0.0,0.0,0.0,0.26953125,1.0
-521.7882139522064,0.16605628395970848,0.7788748878721414,0.6848068377637976,7.5625451656377365,20.598591317116718,-1.7456294999148407,0.0,0.0,0.0,0.16796875,0.62109375,1.0
-383.8348451227289,0.36221127436626044,0.773584817044683,0.679440745579529,15.061536420680152,1.7515711577928068,-0.9882820098582661,0.0,0.0,0.0,0.12890625,0.56640625,1.0
-645.5139875191493,0.30500153337062286,0.7807813948791877,0.595740498455684,4.891252881498595,4.553979456934895,-1.7190725047830642,0.0,0.0,0.0,0.22265625,0.68359375,1.0
-122.20896636257226,0.32086796948580887,0.941925568908797,0.42879616930535513,30.364448720621443,21.30044828085953,0.40395381243454925,0.0,0.0,0.0,0.0,0.36328125,1.0
-497.0850059047534,0.24235541519524184,0.7782144944028137,0.5317493108060345,17.261280457057964,2.982650142388584,-1.4759463151524177,0.0,0.0,0.0,0.16015625,0.625,1.0
-670.165991500359,0.22172362688489472,0.7559775902638078,0.5366507587492114,18.642721389633206,22.832286830160353,-2.027185987736292,0.0,0.0,0.0,0.22265625,0.68359375,1.0
-451.5671298721421,0.35356825519260937,0.8246647673481968,0.5813239806053517,8.882548449710892,30.57060197243854,-1.1942350963853623,0.0,0.0,0.0,0.14453125,0.61328125,1.0
-104.32692195996614,0.22460767310011737,0.959222670131433,0.5507456151945552,27.63925805417154,29.9685191559267,0.5634217369822627,0.0,0.0,0.0,0.0,0.33984375,1.0
-270.3218560947719,0.3187755609264521,0.8416076499242615,0.6557129063213264,11.97897191776877,26.825676944983545,-0.664978603404226,0.0,0.0,0.0,0.01171875,0.51171875,1.0
-101.94347674434887,0.3054999572007018,0.9668304199135404,0.5607810206335412,16.30061193712402,1.0853352970317307,0.5419893892806603,0.0,0.0,0.0,0.0,0.33203125,1.0
-390.62814986720815,0.20792150230663276,0.782670829233979,0.6394519129580771,23.335957931463216,11.030995880881676,-1.32583801280063,0.0,0.0,0.0,0.10546875,0.56640625,1.0
-380.64993951017397,0.11438724330410853,0.8861657238205806,0.5007948404415078,8.649107444857048,23.580351980721453,-1.3158344674395868,0.0,0.0,0.0,0.08984375,0.56640625,1.0
-83.8864384733204,0.2765558086650807,0.9724660338959239,0.6110603599641953,19.55891774432309,17.142847151119245,0.6745101006726659,0.0,0.0,0.0,0.0,0.30078125,1.0
-258.6186395972108,0.22883333620360607,0.9024832849695205,0.5668595491146489,8.289213883414988,21.267440592100275,-0.663207593924085,0.0,0.0,0.0,0.00390625,0.49609375,1.0
-721.5923922654684,0.14930290248199468,0.7328648614148633,0.5464105457612238,17.47165173439983,3.3449204171750337,-2.2429664680687913,0.0,0.0,0.0,0.24609375,0.68359375,1.0
-446.2846340058446,0.3387186959835632,0.8052332442128078,0.4828397443043918,14.614699132565452,1.2199649004514843,-1.1182120905557273,0.0,0.0,0.0,0.14453125,0.61328125,1.0
-459.1817156316124,0.19036582298159288,0.8441366620926147,0.5679398751453563,6.84910045694262,16.619718796882136,-1.479484584625734,0.0,0.0,0.0,0.12890625,0.61328125,1.0
-266.4793565290677,0.17549881192147818,0.8387911491685507,0.6805665813564841,8.358936807156523,5.686171309022724,-0.781877736200881,0.0,0.0,0.0,0.01171875,0.49609375,1.0
-128.15009990379457,0.3999479489250397,0.8936671891332034,0.6951835062581924,24.66854930067134,10.052091728866708,0.3574396736783399,0.0,0.0,0.0,0.0,0.37109375,1.0
-383.3924709264419,0.2942765827682924,0.7921917500697279,0.682313004602358,20.15640466785609,30.45362459468634,-1.1501208260676044,0.0,0.0,0.0,0.11328125,0.56640625,1.0
-630.9570709574233,0.23271622472120887,0.8263254258425716,0.45818518104775907,8.614518502618061,17.24563291540211,-1.7933160303472333,0.0,0.0,0.0,0.20703125,0.68359375,1.0
-330.97846231029075,0.1124000571896128,0.8133564325277183,0.5853028200236425,20.730485437605996,9.275690429695604,-1.1657970048600825,0.0,0.0,0.0,0.05859375,0.53515625,1.0
-787.2496846973099,0.37001029049150225,0.7166941043336548,0.6236416170980381,10.60163322896798,15.257939397030103,-1.936113695391017,0.0,0.0,0.0,0.27734375,0.72265625,1.0
-257.51883570013985,0.3014785804595981,0.8259361034535231,0.6864951934990899,10.346768896316696,5.329348032275285,-0.639523695644343,0.0,0.0,0.0,0.01171875,0.49609375,1.0
-746.9468631166777,0.20550608254074948,0.9025912869845922,0.6511955991896327,0.5591737805116336,26.49628538611153,-2.257943202261711,0.0,0.0,0.0,0.26171875,0.68359375,1.0
-856.0668815074835,0.10657759999115463,0.7206352709956256,0.5098591587478126,19.036560553607867,7.991289101763936,-2.729338223613345,0.0,0.0,0.0,0.27734375,0.72265625,1.0
-786.3206247949531,0.33750291922743425,0.9041165078145221,0.4495690681980229,2.938069558251447,28.70146879782362,-1.9780226869528283,0.0,0.0,0.0,0.26953125,0.73046875,1.0
-550.5871094678469,0.23484616799784414,0.8050009607739216,0.4511069184958259,14.95713434322039,15.462440008336866,-1.6354311944026427,0.0,0.0,0.0,0.16796875,0.66015625,1.0
-228.45363342241575,0.32140820380096735,0.8474133776175077,0.5132714345928541,28.469468403686047,13.015801931494034,-0.43065749968531,0.0,0.0,0.0,0.0,0.47265625,1.0
-384.32963219891474,0.15943403388431643,0.8773470162830843,0.49264235647954874,8.273685745858147,11.029309008839057,-1.276253707136813,0.0,0.0,0.0,0.08984375,0.57421875,1.0
-462.75537468407185,0.3349311890343898,0.7597515762937717,0.6410586941615604,22.385096648981808,3.6796277083000426,-1.2531411385023008,0.0,0.0,0.0,0.15234375,0.61328125,1.0
-375.3845584925992,0.39798853202533957,0.7955244780254138,0.495188014915122,30.551169356353157,18.5305521165034,-0.9868214225138809,0.0,0.0,0.0,0.09765625,0.58203125,1.0
-600.6132541902201,0.1333108095626403,0.7927289995799639,0.4649028761314974,17.435286664285172,18.201991801696053,-1.9459846929613411,0.0,0.0,0.0,0.19140625,0.66015625,1.0
-692.448048030737,0.1800282838983283,0.742229299217018,0.593537529129136,30.326951721219135,26.1416376608978,-2.1657614359017616,0.0,0.0,0.0,0.23046875,0.68359375,1.0
-168.55880574498548,0.36573907315029686,0.886448161319218,0.6199178059535246,21.79098977311402,26.04342832474933,0.04210361511817692,0.0,0.0,0.0,0.0,0.41796875,1.0
-332.812090680173,0.10934221599667998,0.8110479745580925,0.5510551399983042,28.52934837488707,12.64869022900404,-1.192059682040908,0.0,0.0,0.0,0.05859375,0.53515625,1.0
-605.1305468386593,0.2952661792538126,0.9666753784169799,0.5927129116489457,1.3727509500909671,23.359243708413715,-1.636749568537519,0.0,0.0,0.0,0.21484375,0.66015625,1.0
-483.49418271713836,0.17106886779912123,0.8294752447153274,0.4435401326133913,14.784848612806714,22.136403058258093,-1.5763198425041822,0.0,0.0,0.0,0.13671875,0.625,1.0
-295.87995886113606,0.39200902573768515,0.8424447437882097,0.5655410613076515,12.191210277277639,12.297451670991835,-0.6918769004690971,0.0,0.0,0.0,0.046875,0.53515625,1.0
-727.9547242128804,0.3053117316199444,0.7169454770494487,0.6892474614096168,3.8130797550353552,14.022381308361364,-2.031843419420297,0.0,0.0,0.0,0.26171875,0.68359375,1.0
-174.65765300046417,0.20000993546246065,0.8690102760179533,0.5814237176401728,28.349311614291405,0.4380906131138919,-0.0735295396553305,0.0,0.0,0.0,0.0,0.41796875,1.0
-331.29425717233937,0.12832639839016305,0.838294037294793,0.45566685817596325,23.86670005353936,23.79722272787239,-1.1703304247779351,0.0,0.0,0.0,0.05859375,0.53515625,1.0
-275.59800557298144,0.25477118091040074,0.8440498757793677,0.5382923505638352,19.141630226371962,17.341093960814106,-0.7488736096950555,0.0,0.0,0.0,0.01171875,0.51171875,1.0
-310.22795960011115,0.1964108346102199,0.9708326202070368,0.5908395298096721,3.255997336136796,18.64666919630276,-0.948715302136124,0.0,0.0,0.0,0.05859375,0.52734375,1.0
-428.447997625556,0.35921513741308453,0.8213218245407142,0.4741014503176804,14.882605008998338,18.00285703594795,-1.1334438900085229,0.0,0.0,0.0,0.12109375,0.61328125,1.0
-603.8629068729056,0.3238084699516929,0.761492884054876,0.6363300135141345,9.957829195072492,19.113420064247617,-1.62016127441247,0.0,0.0,0.0,0.21484375,0.66015625,1.0
-132.79972970175314,0.37794349828784357,0.9457277418880168,0.6766769641204406,9.732933483649441,19.509518761890416,0.3408687239636038,0.0,0.0,0.0,0.0,0.37890625,1.0
-600.2800854011952,0.24254701350781585,0.8660335783361447,0.6455796498682121,1.5853549508996672,15.943766156842635,-1.7225811856125322,0.0,0.0,0.0,0.21484375,0.6484375,1.0
-141.3025886494945,0.34387610566185456,0.9380223939418589,0.4918167342417605,19.856819838763855,17.44640364512569,0.2468289536520124,0.0,0.0,0.0,0.0,0.38671875,1.0
-187.9785210671382,0.35090930947840426,0.8521364309181635,0.6552529588917185,24.547269177948515,9.402769850246656,-0.15136380352066714,0.0,0.0,0.0,0.0,0.43359375,1.0
-123.98370746724581,0.2696137036373568,0.9573996540954018,0.42167370937734056,22.447012750949746,4.402576429209108,0.36608090654882997,0.0,0.0,0.0,0.0,0.36328125,1.0
-147.28320130735688,0.3423451000970747,0.9035514051443062,0.6778344152012707,14.681842005768184,9.894508707917666,0.2080989463295097,0.0,0.0,0.0,0.0,0.39453125,1.0
-226.03618584734647,0.32463011312653756,0.887362069573074,0.6072582824643489,9.930500815633783,20.64673989855861,-0.38935563939407436,0.0,0.0,0.0,0.0,0.47265625,1.0
-586.6495671783096,0.27210266471549643,0.7484446698147368,0.5630353355749951,29.67088455123239,7.037372111136245,-1.6757043131569511,0.0,0.0,0.0,0.20703125,0.6484375,1.0
-587.3435747813559,0.35105156134720883,0.7448749859424755,0.6852654754726479,22.126168898994074,26.39278960144555,-1.5536073143915996,0.0,0.0,0.0,0.21484375,0.6484375,1.0
-183.10644041277942,0.3899846505090465,0.8554218203711613,0.6596661385874291,19.590939856440354,1.3301550916267924,-0.06126197967206135,0.0,0.0,0.0,0.0,0.43359375,1.0
-240.65065238776242,0.20427456652750342,0.9152963255577441,0.5977043339660497,5.806598108917829,2.002162596584371,-0.5464334024859528,0.0,0.0,0.0,0.00390625,0.48046875,1.0
-486.60715814201114,0.16882314762345563,0.8720281312696945,0.5002027754471154,6.319351253015422,11.492335481041202,-1.577105954714601,0.0,0.0,0.0,0.14453125,0.62109375,1.0
-99.26359672210415,0.3176587036104085,0.9535114130359201,0.5760330912070454,24.26795847524514,17.211854772407598,0.6027435898135827,0.0,0.0,0.0,0.0,0.33203125,1.0
-789.5235783330035,0.17664381160950723,0.9770423872383687,0.6463251100976866,0.3064306873851991,23.45968507770267,-2.415519989226207,0.0,0.0,0.0,0.26953125,0.69921875,1.0
-221.16371471520333,0.16554007074422522,0.8637216960836179,0.504569421909821,24.175019075945816,8.545144141946675,-0.4792113838007647,0.0,0.0,0.0,0.0,0.45703125,1.0
-277.82286479887716,0.14810058960835842,0.8031683651119349,0.6638010676950905,23.498760753015645,1.3145635408476248,-0.8600088931185269,0.0,0.0,0.0,0.01953125,0.50390625,1.0
-209.12046098829114,0.34508232828079977,0.8797933145923453,0.4576021308110178,23.22780505932519,21.5242480752198,-0.27165376585102474,0.0,0.0,0.0,0.0,0.45703125,1.0
-174.65206232656277,0.1821386078752491,0.9069385398162673,0.6049202447145641,18.347013127412033,29.74869614813884,-0.07342521858940287,0.0,0.0,0.0,0.0,0.41796875,1.0
-644.8610258087289,0.2931578311265059,0.7466407536967337,0.6430160464040504,18.958423631416505,30.338540200571344,-1.8126595440459532,0.0,0.0,0.0,0.22265625,0.67578125,1.0
-719.6567243715729,0.1477695522986498,0.7420076405769799,0.41127588763956635,28.109633343416306,11.388013859988433,-2.353636732917703,0.0,0.0,0.0,0.23828125,0.68359375,1.0
-277.14972569604606,0.36167478436409817,0.8193213553716532,0.5716969924461247,25.924359706341,14.981262247496062,-0.6700667099952848,0.0,0.0,0.0,0.01953125,0.51953125,1.0
-458.4047384129712,0.3831630297548604,0.7682998646091116,0.6748301960273095,14.07231047896656,14.037199595709867,-1.1913905487035579,0.0,0.0,0.0,0.15234375,0.61328125,1.0
-97.35354061189892,0.23046854144402779,0.9696796798094747,0.4962508428283594,24.95538274790468,16.396588696942334,0.5726857183049204,0.0,0.0,0.0,0.0,0.32421875,1.0
-290.8395109357329,0.280471735805625,0.8738367623874426,0.43403826338821944,12.796178521023489,1.0102482760359779,-0.6993480461549477,0.0,0.0,0.0,0.01953125,0.53515625,1.0
-188.79591895636023,0.19451151697074498,0.9418011424916595,0.4231533572101186,13.700788528927607,1.987553917511858,-0.16626791545893976,0.0,0.0,0.0,0.0,0.43359375,1.0
-823.6074933413674,0.24805454743973449,0.8343524019552894,0.5538100105981497,2.056455162982785,7.519220575605412,-2.2679011049791398,0.0,0.0,0.00390625,0.27734375,0.73046875,1.0
-204.19201945809917,0.3640039826861937,0.9542073496711828,0.5140762552776051,8.921557679358987,24.207814297084905,-0.18341353269493071,0.0,0.0,0.0,0.0,0.45703125,1.0
-195.70525516835443,0.14301065872965638,0.8881886790886377,0.5098239022387844,28.42502377187048,30.403698530320693,-0.2899558582170372,0.0,0.0,0.0,0.0,0.43359375,1.0
-486.31547570776365,0.23247663076044475,0.950689432548948,0.4796088282657076,4.123309927482607,28.169622067463454,-1.4793228650786474,0.0,0.0,0.0,0.15234375,0.62109375,1.0
-142.82267711435787,0.1954365775049406,0.9530101242585856,0.6281955696617384,12.646939408790931,27.943549337154057,0.21588011750065383,0.0,0.0,0.0,0.0,0.38671875,1.0
-295.4621877382524,0.3986249540863136,0.8237195476872159,0.5051848136678222,24.48292483521302,14.732997886227373,-0.6852053743989381,0.0,0.0,0.0,0.046875,0.53515625,1.0
-844.9987339905786,0.24617808415669787,0.9430214692929737,0.43596988437737866,1.9460877230291245,3.76098406993876,-2.2962477655576463,0.0,0.0,0.01171875,0.29296875,0.72265625,1.0
-317.24532446086084,0.25272602897711405,0.8270621999361295,0.5654231061725082,19.48198566549805,24.17579129080321,-0.9642743665137663,0.0,0.0,0.0,0.05859375,0.53515625,1.0
-163.53971773423876,0.39519687428963335,0.907470508323567,0.46573202338095665,26.9558966824832,24.028033211646644,0.14018161552934302,0.0,0.0,0.0,0.0,0.41796875,1.0
-262.7001762103297,0.22694377582743094,0.9086254951464265,0.6722428902357822,3.4078407194589855,14.69322636003664,-0.7224133931227699,0.0,0.0,0.0,0.01171875,0.49609375,1.0
-855.4936406072487,0.11026817103690266,0.720548292471373,0.5501709012733137,24.211175456030265,17.50150323950421,-2.7231432325897913,0.0,0.0,0.0,0.27734375,0.72265625,1.0
-170.98966655390524,0.320743184794624,0.8689177613201367,0.6612936588120502,22.355563632695866,5.971665856596013,-0.0044325913677097425,0.0,0.0,0.0,0.0,0.41796875,1.0
-651.0172558180576,0.11207625108000752,0.7453287030659261,0.6307279837292081,16.19542058602725,11.338415822883029,-2.205270918891107,0.0,0.0,0.0,0.21484375,0.66015625,1.0
-232.7007285969638,0.21820720754965922,0.9244703497437553,0.4857391909614567,10.198199505986885,10.82967715483843,-0.5022061863741214,0.0,0.0,0.0,0.0,0.47265625,1.0
-210.889316326693,0.26156389911922096,0.8599878998896813,0.680871591643781,9.499748707105908,0.15178091703467517,-0.30283451718833865,0.0,0.0,0.0,0.0,0.45703125,1.0
-585.3687846124768,0.28339621313800833,0.7790409254978187,0.49554045024428117,15.56464696779116,9.06895849310967,-1.6350139879624022,0.0,0.0,0.0,0.19921875,0.66015625,1.0
-245.73960775657415,0.34189998995525633,0.8816686572915262,0.615881262877565,9.46587542850516,26.217994602286833,-0.4509994059442877,0.0,0.0,0.0,0.00390625,0.49609375,1.0
-2313.5530882261637,0.150239402025634,0.7385278582826704,0.49119702301762214,0.7516305305308302,18.226365802057106,-4.348462954879184,0.0,0.0,0.36328125,0.44140625,0.98046875,1.0
-270.0213352184568,0.15056427496480096,0.837921665147635,0.6858107558902438,7.461295172516782,4.7555079073988,-0.8368826049882088,0.0,0.0,0.0,0.01171875,0.49609375,1.0
-233.75659937918346,0.22610618737001015,0.8542777430750284,0.5103568437994692,23.70308097443273,7.451341362952137,-0.5197999838664566,0.0,0.0,0.0,0.0,0.47265625,1.0
-975.9115446250374,0.3428815215940654,0.7414713097552854,0.6338698984798181,0.9917690503817301,8.032953439056145,-2.2580090023427473,0.0,0.0,0.01171875,0.33984375,0.76171875,1.0
-111.17068734538111,0.3609778969652513,0.935846367587713,0.6393111636715979,16.365687644775516,2.664069737606265,0.4874630551745993,0.0,0.0,0.0,0.0,0.34765625,1.0
-278.9801120321375,0.39469486935320264,0.8128985608889097,0.6334635318570367,24.782277382162178,22.703507571916035,-0.6578256528167635,0.0,0.0,0.0,0.03515625,0.51953125,1.0
-109.19778018256736,0.11391283914644998,0.9579280606812196,0.5800146256791343,22.071688763143168,20.505664802063993,0.45526543613673714,0.0,0.0,0.0,0.0,0.33984375,1.0
-762.9268164176335,0.27169798980311793,0.7251655306291023,0.637595689374033,5.507877699253491,4.7467903462551995,-2.1051494518550116,0.0,0.0,0.0,0.26953125,0.69921875,1.0
-484.5945001311827,0.29810335762757545,0.7920765914457065,0.5138878386771261,23.156634221324804,29.786973688916966,-1.4069469276334121,0.0,0.0,0.0,0.15234375,0.625,1.0
-642.1366679720486,0.1598010151114439,0.8432828750745351,0.43683014495195216,8.457431196049487,21.318065887407354,-1.93329669113143,0.0,0.0,0.0,0.20703125,0.68359375,1.0
-166.74981834066796,0.17632035582383504,0.9409260152700022,0.502201110138922,13.757151937591516,2.452793399665049,-0.007358566392330738,0.0,0.0,0.0,0.0,0.41015625,1.0
-488.53784430040923,0.37268043380194593,0.9205320139621804,0.5282404574591315,3.4498462585003513,21.87892959393398,-1.2508618465104937,0.0,0.0,0.0,0.16796875,0.625,1.0
-650.2036772551525,0.2511605094828855,0.7285662576408641,0.6254269582000589,27.80585574122525,4.959417352136049,-1.8797661677298014,0.0,0.0,0.0,0.22265625,0.67578125,1.0
-191.23182183969396,0.382501195692317,0.9209393023645571,0.589371552184834,9.395726121451794,22.126349636255306,-0.12462892126391914,0.0,0.0,0.0,0.0,0.44140625,1.0
-619.4561113285583,0.10702109828435864,0.7572498151853668,0.6471273556838194,14.291588412130922,15.131209174233128,-2.085187742135796,0.0,0.0,0.0,0.20703125,0.6484375,1.0
-168.22222578892638,0.3040602922044989,0.9066438147800646,0.48119420016087844,27.602288989010866,29.602217412894635,0.04859544694614079,0.0,0.0,0.0,0.0,0.41796875,1.0
-219.92272923228802,0.10493648321789702,0.8873502435104255,0.5106050327455055,23.476197675138902,30.81162063890958,-0.4583171746422187,0.0,0.0,0.0,0.0,0.45703125,1.0
-168.00386615696647,0.379640651255191,0.8744452711137475,0.6226083479614332,27.83874519242666,18.897781352944673,0.05281348346496039,0.0,0.0,0.0,0.0,0.41796875,1.0
-170.73763800449154,0.28571754949138384,0.9110839524519572,0.6730375290834301,8.98938377535669,8.144790242546646,0.0003640906903225129,0.0,0.0,0.0,0.0,0.41796875,1.0
-398.6375123491854,0.2644384149833502,0.8564018332446808,0.4325886038801817,13.647081501953702,22.95974246907719,-1.14370006721834,0.0,0.0,0.0,0.08984375,0.6015625,1.0
-176.34484167455793,0.14912194216346214,0.9306066945678475,0.5725705590644217,12.130026838158841,11.399064411869071,-0.10487717009412763,0.0,0.0,0.0,0.0,0.41796875,1.0
-670.7151620125976,0.3198954858396915,0.7291369296712438,0.5148268789995253,30.460704757020437,3.7379212033082045,-1.7619876797043026,0.0,0.0,0.0,0.23828125,0.68359375,1.0
-141.7336438069449,0.2919510375354033,0.9431677681945377,0.501539746351644,19.84714089637556,24.099778631511906,0.2380235795651729,0.0,0.0,0.0,0.0,0.38671875,1.0
-125.75724157924105,0.1694787828026647,0.9446841669372613,0.5241472242395673,22.54892656131791,12.366117129805197,0.32867481888429545,0.0,0.0,0.0,0.0,0.36328125,1.0
-1187.757717971358,0.18626940011627935,0.8771552353810272,0.42146553378710566,2.1875399636072266,6.772365287397931,-2.9004818869967703,0.0,0.0,0.10546875,0.37109375,0.79296875,1.0
-1783.9902462299956,0.24539333709799507,0.7106354621819924,0.5660602700557541,1.1044246506409838,19.933337034170805,-3.358398399969116,0.0,0.0,0.22265625,0.44140625,0.9453125,1.0
-778.8876430604306,0.23671473486559919,0.7122378301054745,0.6922753915464288,14.697756317790114,22.620030485618265,-2.293373325496643,0.0,0.0,0.0,0.26953125,0.69921875,1.0
-644.8269098357298,0.12442042591994236,0.7731402110767668,0.543306058129401,12.936757599404395,7.946980084635351,-2.0638231489642402,0.0,0.0,0.0,0.20703125,0.67578125,1.0
-597.1616873840165,0.13279308158860484,0.8476788664941103,0.673809996222318,1.689710030660795,26.356788308890465,-1.9505471969311374,0.0,0.0,0.0,0.20703125,0.63671875,1.0
-2421.0535479910077,0.16580536090742926,0.9528596348915321,0.4520548544438969,0.28546000970802776,17.267872224119927,-4.3625544114937345,0.0,0.0,0.39453125,0.44140625,0.98046875,1.0
