like1_1,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,parcenter_snow_transfer_function,parspread_snow_transfer_function,parroughness_fresh_snow,parroughness_ice,simulation1_1,simulation1_2,simulation1_3,simulation1_4,simulation1_5,simulation1_6,simulation1_7,simulation1_8,simulation1_9,simulation1_10,simulation1_11,simulation1_12,simulation1_13,simulation1_14,simulation1_15,simulation1_16,simulation1_17,simulation1_18,simulation1_19,simulation1_20,simulation1_21,simulation1_22,simulation1_23,simulation1_24,simulation1_25,simulation1_26,simulation1_27,simulation1_28,simulation1_29,simulation1_30,simulation1_31,simulation1_32,simulation1_33,simulation1_34,simulation1_35,simulation1_36,simulation1_37,simulation1_38,simulation1_39,simulation1_40,simulation1_41,simulation1_42,simulation1_43,simulation1_44,simulation1_45,simulation1_46,simulation1_47,simulation1_48,simulation1_49,simulation1_50,simulation1_51,simulation1_52,simulation1_53,simulation1_54,simulation1_55,simulation1_56,simulation1_57,simulation1_58,simulation1_59,simulation1_60,simulation1_61,simulation1_62,simulation2_1,chain
-130.51314,1.225,0.1947,0.9365,0.4133,4.85,13.555,-0.388,2.598,3.518,1.473,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.39285713,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.3690476,0.0,0.0,0.5595238,0.0,0.25,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.29761904,0.44047618,0.5595238,0.27380952,-0.93018454,1.0
-170.9908,0.557,0.1824,0.8896,0.7334,6.184,7.16,-0.4116,1.416,0.73,0.102,0.0,0.0,0.0,0.011904762,0.48809522,0.0,0.0,0.25,0.0,0.0,0.0,0.13095239,0.3452381,0.0,0.0,0.0,0.39285713,0.41666666,0.44047618,0.0,0.0,0.0,0.0,0.0,0.0,0.44047618,0.44047618,0.0,0.0,0.0,0.0,0.0,0.4642857,0.0,0.0,0.0,0.0,0.0,0.48809522,0.48809522,0.5119048,0.48809522,0.0,0.0,0.5119048,0.0,0.22619048,0.5119048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619048,0.41666666,0.5119048,0.5119048,-0.7251933,1.0
-122.84355,1.086,0.345,0.916,0.4778,4.92,5.754,-0.4758,2.348,3.02,0.758,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.3452381,0.0,0.0,0.0,0.0,0.10714286,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.22619048,0.0,0.0,0.53571427,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.27380952,0.44047618,0.5833333,0.27380952,-0.6779189,1.0
-119.63595,1.083,0.262,0.942,0.4524,4.684,3.434,-0.2773,2.895,2.652,4.207,0.0,0.0,0.0,0.083333336,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.27380952,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.48809522,0.0,0.22619048,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.44047618,0.5833333,0.27380952,-0.94630104,1.0
-170.97888,0.6235,0.378,0.949,0.4998,19.58,14.766,-0.2747,2.58,3.033,2.201,0.0,0.0,0.0,0.05952381,0.4642857,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.41666666,0.0,0.0,0.0,0.44047618,0.4642857,0.41666666,0.0,0.0,0.0,0.0,0.0,0.011904762,0.48809522,0.4642857,0.0,0.0,0.0,0.0,0.011904762,0.5119048,0.0,0.0,0.0,0.0,0.0,0.5119048,0.53571427,0.53571427,0.41666666,0.0,0.0,0.53571427,0.0,0.22619048,0.53571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.41666666,0.53571427,0.5595238,-0.69945633,1.0
-124.08703,1.092,0.2168,0.9253,0.4026,6.57,5.863,-0.4902,2.27,2.514,2.115,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.41666666,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.27380952,0.0,0.0,0.53571427,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.27380952,0.44047618,0.5833333,0.27380952,-0.98563826,1.0
-171.64111,0.6235,0.378,0.949,0.4998,19.58,14.766,-0.2747,2.58,3.033,1.121,0.0,0.0,0.0,0.05952381,0.4642857,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.41666666,0.0,0.0,0.0,0.44047618,0.4642857,0.41666666,0.0,0.0,0.0,0.0,0.0,0.011904762,0.48809522,0.4642857,0.0,0.0,0.0,0.0,0.011904762,0.5119048,0.0,0.0,0.0,0.0,0.0,0.5119048,0.53571427,0.53571427,0.41666666,0.0,0.0,0.53571427,0.0,0.22619048,0.53571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.41666666,0.53571427,0.5595238,-0.6390265,1.0
-126.49665,1.2705,0.1859,0.9365,0.4333,3.844,17.83,-0.361,2.598,3.496,1.473,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.27380952,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.44047618,0.41666666,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.41666666,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.39285713,0.0,0.0,0.5595238,0.0,0.25,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.29761904,0.44047618,0.5595238,0.27380952,-0.93049395,1.0
-135.50157,1.092,0.3584,0.9478,0.4026,6.57,16.98,-0.335,2.85,3.188,1.112,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.32142857,0.0,0.0,0.5595238,0.0,0.22619048,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.41666666,0.5595238,0.27380952,-0.64545155,1.0
-135.7796,1.086,0.3933,0.921,0.4778,4.92,5.754,-0.4758,2.855,2.695,4.75,0.0,0.0,0.0,0.083333336,0.5119048,0.0,0.0,0.27380952,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.083333336,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.22619048,0.0,0.0,0.53571427,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.27380952,0.41666666,0.5833333,0.2857143,-0.7565793,1.0
-123.29964,1.092,0.2214,0.9326,0.443,5.08,3.916,-0.2957,2.934,2.838,0.102,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.44047618,0.5833333,0.27380952,-0.7631799,1.0
-123.29964,1.092,0.2214,0.9326,0.443,5.08,3.916,-0.2957,2.934,2.838,0.102,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.44047618,0.5833333,0.27380952,-0.7631799,1.0
-123.29964,1.092,0.2214,0.9326,0.443,5.08,3.916,-0.2957,2.934,2.838,0.102,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.44047618,0.5833333,0.27380952,-0.7631799,1.0
-172.02318,0.6235,0.3535,0.949,0.4998,19.58,14.766,-0.2747,2.615,3.033,1.121,0.0,0.0,0.0,0.05952381,0.4642857,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.41666666,0.0,0.0,0.0,0.44047618,0.4642857,0.41666666,0.0,0.0,0.0,0.0,0.0,0.011904762,0.48809522,0.48809522,0.0,0.0,0.0,0.0,0.011904762,0.5119048,0.0,0.0,0.0,0.0,0.0,0.5119048,0.53571427,0.53571427,0.41666666,0.0,0.0,0.53571427,0.0,0.22619048,0.53571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.41666666,0.53571427,0.5595238,-0.6850876,1.0
-140.90454,1.092,0.2722,0.9453,0.4026,6.57,8.33,-0.4902,2.834,2.107,2.727,0.0,0.0,0.0,0.10714286,0.4642857,0.0,0.0,0.27380952,0.0,0.0,0.0,0.15476191,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.0,0.15476191,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.083333336,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.27380952,0.0,0.0,0.5595238,0.0,0.25,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.25,0.41666666,0.5833333,0.2857143,-0.8346744,1.0
-136.23433,1.092,0.3584,0.9478,0.4026,6.57,16.98,-0.335,2.85,3.188,0.4832,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.32142857,0.0,0.0,0.5595238,0.0,0.22619048,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.41666666,0.5595238,0.27380952,-0.5869086,1.0
-141.26707,1.092,0.3098,0.9414,0.4026,6.57,8.35,-0.4902,2.85,2.223,5.613,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.27380952,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.0,0.17857143,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.083333336,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.27380952,0.0,0.0,0.5595238,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.27380952,0.41666666,0.5833333,0.2857143,-0.9017894,1.0
-117.17335,1.083,0.196,0.941,0.4446,4.684,3.434,-0.2773,2.895,2.652,4.207,0.0,0.0,0.0,0.083333336,0.48809522,0.0,0.0,0.32142857,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.29761904,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.27380952,0.4642857,0.5833333,0.27380952,-1.111363,1.0
-116.31662,1.083,0.196,0.941,0.4446,4.684,3.434,-0.2822,2.895,2.652,4.207,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.32142857,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.29761904,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.27380952,0.4642857,0.5833333,0.27380952,-1.1150662,1.0
-123.35666,1.092,0.2461,0.925,0.4429,5.08,3.916,-0.3193,2.705,2.682,6.48,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.22619048,0.0,0.0,0.5119048,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.29761904,0.4642857,0.5833333,0.27380952,-1.0819439,1.0
-116.37362,1.083,0.196,0.941,0.4446,4.684,3.434,-0.2822,2.895,2.652,4.93,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.32142857,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.29761904,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.27380952,0.4642857,0.5833333,0.27380952,-1.1381483,1.0
-122.185875,1.092,0.2214,0.9326,0.443,5.08,3.916,-0.2957,2.934,2.838,5.863,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.44047618,0.5833333,0.27380952,-1.0888608,1.0
-142.07007,0.8745,0.3801,0.857,0.58,5.7,3.246,-0.445,2.158,2.027,3.6,0.0,0.0,0.0,0.083333336,0.5119048,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.17857143,0.4642857,0.29761904,0.0,0.0,0.0,0.0,0.04761905,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.22619048,0.0,0.0,0.53571427,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.27380952,0.4642857,0.5833333,0.27380952,-0.84721076,1.0
-138.9207,1.086,0.3933,0.921,0.4778,4.92,9.37,-0.4758,2.855,2.695,6.766,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.27380952,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.083333336,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.25,0.0,0.0,0.5595238,0.0,0.27380952,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.27380952,0.41666666,0.5833333,0.2857143,-0.83007014,1.0
-122.2235,1.092,0.2214,0.9326,0.443,5.08,3.916,-0.2957,2.934,2.838,6.703,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.27380952,0.44047618,0.5833333,0.27380952,-1.1111465,1.0
-144.8211,0.8745,0.3801,0.857,0.58,5.7,3.246,-0.445,2.158,2.027,2.105,0.0,0.0,0.0,0.083333336,0.5119048,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.17857143,0.4642857,0.29761904,0.0,0.0,0.0,0.0,0.011904762,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.22619048,0.0,0.0,0.53571427,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.27380952,0.4642857,0.5833333,0.27380952,-0.7852678,1.0
-114.48625,1.2705,0.1859,0.9062,0.4333,3.844,4.92,-0.4167,2.598,3.518,1.473,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.3452381,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.25,0.0,0.0,0.53571427,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333336,0.29761904,0.4642857,0.5833333,0.27380952,-1.007393,1.0
-141.86264,1.158,0.3247,0.9014,0.4026,6.57,13.47,-0.4902,2.836,1.939,2.115,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.27380952,0.0,0.0,0.0,0.15476191,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.0,0.15476191,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.04761905,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.32142857,0.0,0.0,0.53571427,0.0,0.25,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.27380952,0.41666666,0.5595238,0.2857143,-0.7191989,1.0
-122.17465,1.004,0.305,0.9326,0.443,5.08,3.916,-0.2957,2.842,1.164,3.63,0.0,0.0,0.0,0.10714286,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.44047618,0.4642857,0.3452381,0.0,0.0,0.0,0.0,0.0,0.20238096,0.44047618,0.32142857,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.5595238,0.20238096,0.0,0.0,0.5119048,0.0,0.22619048,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.29761904,0.44047618,0.5833333,0.27380952,-0.93140984,1.0
-124.6048,1.088,0.262,0.937,0.4524,4.9,10.12,-0.2874,2.977,3.318,4.207,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.32142857,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.44047618,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.20238096,0.4642857,0.39285713,0.0,0.0,0.0,0.0,0.13095239,0.53571427,0.0,0.0,0.0,0.0,0.0,0.53571427,0.5595238,0.5595238,0.32142857,0.0,0.0,0.53571427,0.0,0.25,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952381,0.29761904,0.4642857,0.5833333,0.27380952,-1.0463997,1.0
-173.0517,0.628,0.3792,0.935,0.5083,21.6,15.57,-0.2092,2.598,3.47,2.385,0.0,0.0,0.0,0.05952381,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.44047618,0.41666666,0.0,0.0,0.0,0.0,0.0,0.011904762,0.48809522,0.48809522,0.0,0.0,0.0,0.0,0.011904762,0.5119048,0.0,0.0,0.0,0.0,0.0,0.5119048,0.53571427,0.53571427,0.41666666,0.0,0.0,0.53571427,0.0,0.22619048,0.53571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619048,0.41666666,0.53571427,0.5595238,-0.7009148,1.0
-173.0517,0.628,0.3792,0.935,0.5083,21.6,15.57,-0.2092,2.598,3.47,2.385,0.0,0.0,0.0,0.05952381,0.48809522,0.0,0.0,0.29761904,0.0,0.0,0.0,0.17857143,0.39285713,0.0,0.0,0.0,0.41666666,0.44047618,0.41666666,0.0,0.0,0.0,0.0,0.0,0.011904762,0.48809522,0.48809522,0.0,0.0,0.0,0.0,0.011904762,0.5119048,0.0,0.0,0.0,0.0,0.0,0.5119048,0.53571427,0.53571427,0.41666666,0.0,0.0,0.53571427,0.0,0.22619048,0.53571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619048,0.41666666,0.53571427,0.5595238,-0.7009148,1.0
-168.87033,0.557,0.266,0.8896,0.7036,8.836,7.16,-0.4116,1.416,0.73,0.102,0.0,0.0,0.0,0.035714287,0.4642857,0.0,0.0,0.25,0.0,0.0,0.0,0.13095239,0.3690476,0.0,0.0,0.0,0.39285713,0.41666666,0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.44047618,0.44047618,0.0,0.0,0.0,0.0,0.0,0.48809522,0.0,0.0,0.0,0.0,0.0,0.48809522,0.5119048,0.5119048,0.4642857,0.0,0.0,0.5119048,0.0,0.22619048,0.5119048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619048,0.41666666,0.5119048,0.5119048,-0.61510736,1.0
-138.4546,0.8794,0.38,0.9155,0.4785,6.65,6.234,-0.4724,1.766,0.657,6.45,0.0,0.0,0.0,0.083333336,0.4642857,0.0,0.0,0.27380952,0.0,0.0,0.0,0.15476191,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.15476191,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.27380952,0.0,0.0,0.53571427,0.0,0.22619048,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.25,0.41666666,0.5595238,0.27380952,-0.822874,1.0
-138.55498,0.8794,0.38,0.9155,0.4785,6.65,6.234,-0.4724,1.766,0.657,5.867,0.0,0.0,0.0,0.083333336,0.4642857,0.0,0.0,0.27380952,0.0,0.0,0.0,0.15476191,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.15476191,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.27380952,0.0,0.0,0.53571427,0.0,0.22619048,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.25,0.41666666,0.5595238,0.27380952,-0.80782217,1.0
-138.55498,0.8794,0.38,0.9155,0.4785,6.65,6.234,-0.4724,1.766,0.657,5.867,0.0,0.0,0.0,0.083333336,0.4642857,0.0,0.0,0.27380952,0.0,0.0,0.0,0.15476191,0.39285713,0.0,0.0,0.0,0.41666666,0.4642857,0.3690476,0.0,0.0,0.0,0.0,0.0,0.15476191,0.44047618,0.3690476,0.0,0.0,0.0,0.0,0.10714286,0.5119048,0.0,0.0,0.0,0.0,0.0,0.53571427,0.53571427,0.53571427,0.27380952,0.0,0.0,0.53571427,0.0,0.22619048,0.5595238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.25,0.41666666,0.5595238,0.27380952,-0.80782217,1.0
-169.47478,0.6235,0.2976,0.9443,0.523,17.53,14.766,-0.2534,2.615,2.125,5.785,0.0,0.0,0.0,0.05952381,0.4642857,0.0,0.0,0.27380952,0.0,0.0,0.0,0.15476191,0.41666666,0.0,0.0,0.0,0.41666666,0.44047618,0.41666666,0.0,0.0,0.0,0.0,0.0,0.011904762,0.4642857,0.48809522,0.0,0.0,0.0,0.0,0.011904762,0.48809522,0.0,0.0,0.0,0.0,0.0,0.5119048,0.5119048,0.53571427,0.44047618,0.0,0.0,0.53571427,0.0,0.22619048,0.53571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619048,0.41666666,0.53571427,0.53571427,-0.8944693,1.0
