like1_1,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,parcenter_snow_transfer_function,parspread_snow_transfer_function,parroughness_fresh_snow,parroughness_ice,simulation1_1,simulation1_2,simulation1_3,simulation1_4,simulation1_5,simulation1_6,simulation1_7,simulation1_8,simulation1_9,simulation1_10,simulation1_11,simulation1_12,simulation1_13,simulation1_14,simulation1_15,simulation1_16,simulation1_17,simulation1_18,simulation1_19,simulation1_20,simulation1_21,simulation1_22,simulation1_23,simulation1_24,simulation1_25,simulation1_26,simulation1_27,simulation1_28,simulation1_29,simulation1_30,simulation1_31,simulation1_32,simulation1_33,simulation1_34,simulation1_35,simulation1_36,simulation1_37,simulation1_38,simulation1_39,simulation1_40,simulation1_41,simulation1_42,simulation1_43,simulation1_44,simulation1_45,simulation1_46,simulation1_47,simulation1_48,simulation1_49,simulation1_50,simulation1_51,simulation1_52,simulation1_53,simulation1_54,simulation1_55,simulation1_56,simulation1_57,simulation1_58,simulation1_59,simulation1_60,simulation1_61,simulation1_62,simulation2_1,chain
-157.91612,1.2705,0.1859,0.9365,0.4333,3.844,11.84,-0.361,2.598,3.518,1.473,0.0,0.0,0.0,0.07771606,0.5556297,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5571127,0.5925788,0.4580056,0.0,0.0,0.5319359,0.0,0.25009653,0.54368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.29959002,0.48243654,0.59488,0.2810185,-1.0942687,1.0
-157.91612,1.2705,0.1859,0.9365,0.4333,3.844,11.84,-0.361,2.598,3.518,1.473,0.0,0.0,0.0,0.07771606,0.5556297,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5571127,0.5925788,0.4580056,0.0,0.0,0.5319359,0.0,0.25009653,0.54368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.29959002,0.48243654,0.59488,0.2810185,-1.0942687,1.0
-159.61137,1.2705,0.2537,0.9365,0.4333,3.844,15.45,-0.361,2.598,3.518,1.473,0.0,0.0,0.0,0.07771606,0.5556297,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.428485,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5571127,0.5925788,0.4580056,0.0,0.0,0.5319359,0.0,0.25318584,0.54368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.29959002,0.48243654,0.59488,0.2810185,-0.9720164,1.0
-152.01146,1.092,0.2113,0.94,0.4026,6.57,5.863,-0.4902,2.85,2.514,3.326,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.3159818,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5571127,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5520417,0.59488,0.29898244,0.0,0.0,0.5329348,0.0,0.2243551,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.2780329,0.48243654,0.6135471,0.29135105,-1.1902184,1.0
-149.88756,1.092,0.3708,0.925,0.4429,5.08,6.375,-0.3193,2.705,2.33,5.215,0.0,0.0,0.0,0.058158096,0.5556297,0.0,0.0,0.3159818,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.46735063,0.51908755,0.3973087,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.39531338,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5319359,0.59488,0.2425245,0.0,0.0,0.51784885,0.0,0.24563666,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.2962023,0.48243654,0.6135471,0.2810185,-0.94643414,1.0
-156.36313,1.092,0.3098,0.9414,0.4026,6.57,13.06,-0.4902,2.85,2.094,2.191,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.46735063,0.51908755,0.4656351,0.0,0.0,0.0,0.0,0.0,0.1835539,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5571127,0.0,0.0,0.0,0.0,0.0,0.5644028,0.55941385,0.59488,0.4580056,0.0,0.0,0.55941385,0.0,0.2243551,0.5520417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.26442125,0.48243654,0.59488,0.29135105,-0.9411032,1.0
-154.43036,1.092,0.2461,0.925,0.4429,5.08,6.375,-0.3193,2.705,2.297,5.215,0.0,0.0,0.0020274185,0.07771606,0.5556297,0.0,0.0,0.32770282,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5480984,0.5925788,0.3125941,0.0,0.0,0.52549523,0.0,0.25318584,0.5445696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.2962023,0.48243654,0.6135471,0.2810185,-1.1960784,1.0
-193.92381,0.557,0.2478,0.8896,0.7334,6.184,7.16,-0.4116,1.416,0.73,4.887,0.0,0.0,0.0,0.058158096,0.51908755,0.0,0.0,0.28259066,0.0,0.0,0.0,0.15913977,0.35134774,0.0,0.0,0.0,0.428485,0.428485,0.50720006,0.0,0.0,0.0,0.0,0.0,0.036398962,0.5089156,0.5089156,0.0,0.0,0.0,0.0,0.0,0.51908755,0.0,0.0,0.0,0.0,0.0,0.51908755,0.52140844,0.52140844,0.5112365,0.0,0.0,0.55795056,0.0,0.20484361,0.55795056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22525914,0.50720006,0.55795056,0.30277762,-1.0972924,1.0
-194.1297,0.557,0.2478,0.8896,0.7334,6.184,7.16,-0.4116,1.416,0.73,0.6543,0.0,0.0,0.0,0.058158096,0.51908755,0.0,0.0,0.28259066,0.0,0.0,0.0,0.15913977,0.35134774,0.0,0.0,0.0,0.428485,0.428485,0.50720006,0.0,0.0,0.0,0.0,0.0,0.036398962,0.5089156,0.5089156,0.0,0.0,0.0,0.0,0.0,0.51908755,0.0,0.0,0.0,0.0,0.0,0.51908755,0.52140844,0.52140844,0.5112365,0.0,0.0,0.55795056,0.0,0.20484361,0.55795056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22525914,0.50720006,0.55795056,0.30277762,-0.9120127,1.0
-168.51103,1.2705,0.1859,0.9365,0.4333,3.844,15.45,-0.361,2.598,3.518,1.473,0.0,0.0,0.0,0.07771606,0.5556297,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.4656351,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.50720006,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5571127,0.5925788,0.51597565,0.0,0.0,0.5571127,0.0,0.25318584,0.54368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.29959002,0.48243654,0.59488,0.2810185,-1.120735,1.0
-149.53925,1.086,0.345,0.916,0.4778,4.92,5.754,-0.4758,2.348,3.02,6.727,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.3159818,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18765251,0.5089156,0.4580056,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.55941385,0.59488,0.2589163,0.0,0.0,0.5329348,0.0,0.25898963,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.2962023,0.48243654,0.6135471,0.2826131,-1.0650759,1.0
